+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723803.164912226, 21.445000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723803.295292417, 21.563000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723803.388160929, 21.638000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723803.511015046, 21.758000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723803.607591351, 21.847000000+AF0-: Latency, cones,0.004,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723803.709028710, 21.939000000+AF0-: Latency, cones,0.001,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723803.844043188, 22.063000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723803.937783335, 22.137000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723804.043596232, 22.229000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723804.164553994, 22.349000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723804.271916127, 22.447000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723804.367142384, 22.523000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723804.496181148, 22.647000000+AF0-: Latency, cones,0.001,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723804.597721721, 22.744000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723804.711326113, 22.850000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723804.823152222, 22.952000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723804.921984350, 23.039000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723805.043098877, 23.148000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723805.159432751, 23.254000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723805.256403248, 23.341000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723805.386357625, 23.462000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723805.491172528, 23.559000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723805.593249351, 23.655000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723805.702052796, 23.744000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723805.831537146, 23.868000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723805.904274102, 23.937000000+AF0-: Latency, cones,0.001,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723806.041878808, 24.053000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723806.149675014, 24.142000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723806.278956354, 24.259000000+AF0-: Latency, cones,0.001,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723806.390066846, 24.355000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723806.496559646, 24.441000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723806.628487491, 24.548000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723806.766903845, 24.646000000+AF0-: Latency, cones,0.001,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723806.907826670, 24.764000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723807.016040067, 24.856000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723807.123370865, 24.952000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723807.238312473, 25.046000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723807.370290696, 25.168000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723807.496265561, 25.279000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723807.559454612, 25.337000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723807.695204444, 25.445000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723807.820527136, 25.540000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723807.966765799, 25.644000000+AF0-: Latency, cones,0.001,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723808.108929535, 25.757000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723808.216213960, 25.834000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723808.330591705, 25.943000000+AF0-: Latency, cones,0.001,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723808.460059045, 26.046000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723808.589298533, 26.156000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723808.710254073, 26.235000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723808.821297961, 26.334000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723808.955386548, 26.446000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723809.092343838, 26.559000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723809.201781044, 26.657000000+AF0-: Latency, cones,0.001,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723809.318416096, 26.752000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723809.438805975, 26.844000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723809.627457764, 26.965000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723809.723744771, 27.044000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723809.866941293, 27.156000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723809.987717194, 27.262000000+AF0-: Latency, cones,0.001,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723810.116830518, 27.342000000+AF0-: Latency, cones,0.001,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723810.340024780, 27.458000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723810.480956652, 27.546000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723810.660984053, 27.635000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723810.832973870, 27.750000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723810.937729365, 27.833000000+AF0-: Latency, cones,0.001,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723811.136108306, 27.960000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723811.248121016, 28.035000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723811.385754360, 28.138000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723811.559864147, 28.246000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723811.726429464, 28.347000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723811.893379210, 28.461000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723812.077321079, 28.568000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723812.180121930, 28.644000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723812.366078409, 28.761000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723812.523961081, 28.851000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723812.643145195, 28.937000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723812.793023592, 29.046000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723812.918855295, 29.148000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723813.046557167, 29.248000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723813.185304997, 29.332000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723813.363213412, 29.453000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723813.506603620, 29.545000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723813.675111920, 29.639000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723813.789645587, 29.727000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723813.934875833, 29.841000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723814.069931617, 29.939000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723814.210998144, 30.055000000+AF0-: Latency, cones,0.001,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723814.345033129, 30.144000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723814.461545947, 30.250000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723814.594196177, 30.361000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723814.737379770, 30.469000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723814.867832965, 30.562000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723814.983604119, 30.662000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723815.097742892, 30.750000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723815.211792353, 30.828000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723815.354947077, 30.945000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723815.513595742, 31.069000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723815.624386093, 31.150000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723815.768073152, 31.247000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723815.872370419, 31.333000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723815.999253344, 31.440000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723816.133699982, 31.549000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723816.227262969, 31.634000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723816.391504416, 31.748000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723816.516458970, 31.833000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723816.652732851, 31.945000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723816.785290173, 32.044000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723816.913694636, 32.140000000+AF0-: Latency, cones,0,5
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723817.050761665, 32.243000000+AF0-: Latency, cones,0,6
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723817.189899502, 32.352000000+AF0-: Latency, cones,0,6
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723817.294600383, 32.439000000+AF0-: Latency, cones,0,6
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723817.437619847, 32.532000000+AF0-: Latency, cones,0,6
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723817.593377021, 32.653000000+AF0-: Latency, cones,0,6
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723817.724418448, 32.733000000+AF0-: Latency, cones,0,6
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723817.845221670, 32.845000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723817.975151511, 32.945000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723818.110553999, 33.045000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723818.247259795, 33.151000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723818.389692679, 33.262000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723818.510895740, 33.352000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723818.641025734, 33.451000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723818.772298324, 33.539000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723818.926371646, 33.647000000+AF0-: Latency, cones,0.003,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723819.061443746, 33.739000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723819.207278176, 33.848000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723819.345179365, 33.955000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723819.474739034, 34.041000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723819.614150853, 34.134000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723819.776880021, 34.259000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723819.908544710, 34.325000000+AF0-: Latency, cones,0,7
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723820.088208678, 34.448000000+AF0-: Latency, cones,0,8
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723820.196179488, 34.540000000+AF0-: Latency, cones,0,8
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723820.349489117, 34.659000000+AF0-: Latency, cones,0,8
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723820.478683774, 34.737000000+AF0-: Latency, cones,0,8
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723820.659175626, 34.865000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723820.781219914, 34.947000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723820.911065287, 35.038000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723821.055059294, 35.143000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723821.197914502, 35.241000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723821.353442351, 35.340000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723821.485712264, 35.453000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723821.621137808, 35.558000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723821.743792584, 35.658000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723821.866525447, 35.746000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723822.000911054, 35.844000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723822.149400931, 35.940000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723822.308812777, 36.066000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723822.421934742, 36.151000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723822.535711683, 36.236000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723822.691064064, 36.336000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723822.828464676, 36.443000000+AF0-: Latency, cones,0,9
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723822.971974220, 36.562000000+AF0-: Latency, cones,0,10
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723823.079030592, 36.644000000+AF0-: Latency, cones,0,10
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723823.213712059, 36.736000000+AF0-: Latency, cones,0,10
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723823.348590183, 36.852000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723823.481152578, 36.946000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723823.628811053, 37.066000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723823.757193104, 37.173000000+AF0-: Latency, cones,0.001,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723823.875614157, 37.262000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723824.012657630, 37.351000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723824.132948176, 37.442000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723824.249294780, 37.528000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723824.414355161, 37.629000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723824.562850553, 37.747000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723824.701280878, 37.856000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723824.804498847, 37.936000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723824.965040189, 38.058000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723825.097048347, 38.158000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723825.193434401, 38.234000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723825.332677410, 38.339000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723825.489579296, 38.452000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723825.601809322, 38.529000000+AF0-: Latency, cones,0,11
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723825.768295376, 38.659000000+AF0-: Latency, cones,0.001,12
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723825.893032368, 38.743000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723826.008620733, 38.847000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723826.151864779, 38.957000000+AF0-: Latency, cones,0.001,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723826.276077920, 39.042000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723826.423937215, 39.156000000+AF0-: Latency, cones,0.001,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723826.544456151, 39.248000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723826.671645187, 39.363000000+AF0-: Latency, cones,0.001,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723826.765263094, 39.438000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723826.891553721, 39.538000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723827.023415107, 39.648000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723827.129852685, 39.736000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723827.253025569, 39.836000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723827.379172861, 39.955000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723827.481272474, 40.050000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723827.582384366, 40.129000000+AF0-: Latency, cones,0.001,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723827.720485517, 40.254000000+AF0-: Latency, cones,0.001,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723827.851480235, 40.370000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723827.943231061, 40.452000000+AF0-: Latency, cones,0,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723828.056029922, 40.543000000+AF0-: Latency, cones,0.001,13
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723828.207555167, 40.656000000+AF0-: Latency, cones,0,14
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723828.332154498, 40.748000000+AF0-: Latency, cones,0,14
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723828.422880769, 40.824000000+AF0-: Latency, cones,0,14
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723828.551861511, 40.950000000+AF0-: Latency, cones,0,15
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723828.689101959, 41.048000000+AF0-: Latency, cones,0,15
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723828.796820173, 41.154000000+AF0-: Latency, cones,0,15
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723828.883728824, 41.236000000+AF0-: Latency, cones,0,15
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723828.997125891, 41.342000000+AF0-: Latency, cones,0,15
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723829.121414466, 41.456000000+AF0-: Latency, cones,0,15
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723829.209541967, 41.541000000+AF0-: Latency, cones,0,15
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723829.324452289, 41.637000000+AF0-: Latency, cones,0,15
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723829.451287707, 41.750000000+AF0-: Latency, cones,0,15
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723829.541148165, 41.832000000+AF0-: Latency, cones,0,15
+ABsAWw-0m+AFs- INFO+AF0- +AFs-1603723829.656753074, 41.936000000+AF0-: Latency, cones,0.001,15
