-9.61314, 13.0, 0.15, 0, 0, 0
-9.99934, 12.989, 0.15, 0, 0, 0
-9.62148, 8.39323, 0.15, 0, 0, 0
-9.98667, 8.39348, 0.15, 0, 0, 0
