54.8640660505, 14.4194657942, 0.15, 0, 0, 0
61.4459179142, 14.4339676282, 0.15, 0, 0, 0
63.346182311, 14.4285031704, 0.15, 0, 0, 0
67.3572559385, 14.3727334595, 0.15, 0, 0, 0
71.3683295661, 14.3169637487, 0.15, 0, 0, 0
75.3794031936, 14.2611940378, 0.15, 0, 0, 0
79.3904768211, 14.205424327, 0.15, 0, 0, 0
83.4015504487, 14.1496546161, 0.15, 0, 0, 0
87.4126240762, 14.0938849052, 0.15, 0, 0, 0
91.4236977038, 14.0381151944, 0.15, 0, 0, 0
95.4347713313, 13.9823454835, 0.15, 0, 0, 0
99.4458449589, 13.9265757726, 0.15, 0, 0, 0
103.665151918, 13.8679107989, 0.15, 0, 0, 0
107.877181411, 14.4055221868, 0.15, 0, 0, 0
111.853819387, 16.0448366449, 0.15, 0, 0, 0
115.713191389, 17.9749398622, 0.15, 0, 0, 0
118.912741211, 20.9499875138, 0.15, 0, 0, 0
121.75588841, 23.8229705265, 0.15, 0, 0, 0
122.635566513, 27.7669327242, 0.15, 0, 0, 0
123.33369453, 28.9589166481, 0.15, 0, 0, 0
124.443512212, 32.9043449892, 0.15, 0, 0, 0
125.553329894, 36.8497733303, 0.15, 0, 0, 0
126.663147576, 40.7952016714, 0.15, 0, 0, 0
127.772965258, 44.7406300125, 0.15, 0, 0, 0
128.88278294, 48.6860583536, 0.15, 0, 0, 0
129.992600622, 52.6314866947, 0.15, 0, 0, 0
131.102418304, 56.5769150358, 0.15, 0, 0, 0
132.212235986, 60.5223433769, 0.15, 0, 0, 0
133.322053668, 64.467771718, 0.15, 0, 0, 0
134.116375603, 67.3058449825, 0.15, 0, 0, 0
134.279303286, 71.4187810742, 0.15, 0, 0, 0
132.493761201, 75.1436076356, 0.15, 0, 0, 0
128.9743775, 77.3380332482, 0.15, 0, 0, 0
127.016211537, 78.1062198615, 0.15, 0, 0, 0
123.043756221, 78.6642706393, 0.15, 0, 0, 0
119.071300905, 79.2223214172, 0.15, 0, 0, 0
115.098845589, 79.780372195, 0.15, 0, 0, 0
111.126390274, 80.3384229729, 0.15, 0, 0, 0
107.198752394, 80.8893976904, 0.15, 0, 0, 0
103.167413345, 80.7239417737, 0.15, 0, 0, 0
99.5009342937, 79.0263397229, 0.15, 0, 0, 0
96.2611236849, 76.6116932514, 0.15, 0, 0, 0
94.4485946206, 73.0305190702, 0.15, 0, 0, 0
90.568678866, 68.9744353446, 0.15, 0, 0, 0
90.8689091248, 64.9185363194, 0.15, 0, 0, 0
87.3221000547, 62.3945158469, 0.15, 0, 0, 0
83.3891044989, 59.9956448527, 0.15, 0, 0, 0
79.408758737, 59.5825001797, 0.15, 0, 0, 0
76.4031631572, 60.061922813, 0.15, 0, 0, 0
72.2557115646, 61.2852625776, 0.15, 0, 0, 0
68.0407905943, 64.2178490096, 0.15, 0, 0, 0
67.9476450419, 64.2846328939, 0.15, 0, 0, 0
64.6875507059, 66.6220688453, 0.15, 0, 0, 0
61.4274563699, 68.9595047967, 0.15, 0, 0, 0
58.167362034, 71.296940748, 0.15, 0, 0, 0
54.907267698, 73.6343766994, 0.15, 0, 0, 0
51.647173362, 75.9718126508, 0.15, 0, 0, 0
48.3870790261, 78.3092486022, 0.15, 0, 0, 0
45.1269846901, 80.6466845536, 0.15, 0, 0, 0
41.8668903541, 82.984120505, 0.15, 0, 0, 0
38.6067960182, 85.3215564563, 0.15, 0, 0, 0
35.369398626, 87.6427190589, 0.15, 0, 0, 0
31.3502506585, 88.6763999704, 0.15, 0, 0, 0
27.5419839085, 87.3122415306, 0.15, 0, 0, 0
24.7843466023, 84.273120073, 0.15, 0, 0, 0
23.7044764328, 80.4009598616, 0.15, 0, 0, 0
25.3278481581, 76.6597443867, 0.15, 0, 0, 0
25.2887461937, 76.3094512555, 0.15, 0, 0, 0
27.8110154151, 73.1870834492, 0.15, 0, 0, 0
30.3332846365, 70.0647156429, 0.15, 0, 0, 0
32.8555538579, 66.9423478366, 0.15, 0, 0, 0
35.3778230793, 63.8199800303, 0.15, 0, 0, 0
35.9199848019, 63.1496424597, 0.15, 0, 0, 0
38.3858187355, 59.944742754, 0.15, 0, 0, 0
39.5310844457, 56.0777501712, 0.15, 0, 0, 0
40.0299384177, 51.3217826951, 0.15, 0, 0, 0
39.4207553458, 46.316372633, 0.15, 0, 0, 0
36.9688951409, 43.1030590311, 0.15, 0, 0, 0
35.0071325719, 39.6065057033, 0.15, 0, 0, 0
31.5300056567, 37.6202697804, 0.15, 0, 0, 0
28.3311352733, 35.1368579598, 0.15, 0, 0, 0
24.3028182405, 34.5363781806, 0.15, 0, 0, 0
20.2742686408, 33.9422730237, 0.15, 0, 0, 0
16.8117011238, 31.9328992829, 0.15, 0, 0, 0
14.479469911, 28.5783566129, 0.15, 0, 0, 0
13.0839365731, 24.7992575031, 0.15, 0, 0, 0
13.4484217208, 20.7073072599, 0.15, 0, 0, 0
15.2842271234, 17.1526531836, 0.15, 0, 0, 0
17.8628835059, 14.0661705375, 0.15, 0, 0, 0
21.8840012838, 13.1984065113, 0.15, 0, 0, 0
25.9252488739, 13.0857868292, 0.15, 0, 0, 0
29.9449092174, 13.2283514991, 0.15, 0, 0, 0
33.964569561, 13.370916169, 0.15, 0, 0, 0
37.9842299046, 13.5134808389, 0.15, 0, 0, 0
42.0038902482, 13.6560455088, 0.15, 0, 0, 0
46.0235505917, 13.7986101788, 0.15, 0, 0, 0
50.0432109353, 13.9411748487, 0.15, 0, 0, 0
